add_date,stock,name,industry,open,close,today_pct,open1,close1,today_pct1,open2,close2,today_pct2,open3,close3,today_pct3,open4,close4,today_pct4,open5,close5,today_pct5,open6,close6,today_pct6,open7,close7,today_pct7,open8,close8,today_pct8,open9,close9,today_pct9,open10,close10,today_pct10
2026-03-31,000333.XSHE,美的集团,家用电器I,75.05,76.35,0.0173,76.5,76.84,0.0044,76.85,77.37,0.0068,77.3,76.35,-0.0123,76.35,76.12,-0.003,76.95,76.73,-0.0029,76.4,76.52,0.0016,76.52,76.41,-0.0014,76.03,75.78,-0.0033,76.06,76.55,0.0064,76.55,77.49,0.0123
2026-03-31,600343.XSHG,航天动力,机械设备I,32.58,34.38,0.0552,34.35,33.21,-0.0332,32.94,32.36,-0.0176,32.5,31.41,-0.0335,31.15,31.43,0.009,32.1,33.03,0.029,32.32,32.58,0.008,32.8,32.0,-0.0244,31.99,31.81,-0.0056,31.9,33.97,0.0649,33.97,34.93,0.0283
2026-03-31,600879.XSHG,航天电子,国防军工I,21.92,22.24,0.0146,22.65,21.75,-0.0397,21.58,21.05,-0.0246,21.35,20.57,-0.0365,20.89,20.36,-0.0254,20.71,21.5,0.0381,21.29,21.56,0.0127,21.79,21.33,-0.0211,21.22,21.39,0.008,21.55,22.51,0.0445,22.77,23.2,0.0189
2026-03-31,002837.XSHE,英维克,机械设备I,88.89,84.35,-0.0511,86.9,87.18,0.0032,86.08,82.77,-0.0385,84.01,83.63,-0.0045,84.01,84.84,0.0099,88.88,91.5,0.0295,90.0,93.09,0.0343,94.95,99.05,0.0432,99.06,102.86,0.0384,103.16,109.79,0.0643,110.01,105.31,-0.0427
2026-03-31,603259.XSHG,药明康德,医药生物I,96.75,98.1,0.014,100.06,103.81,0.0375,103.0,103.19,0.0018,100.7,99.99,-0.0071,100.02,101.3,0.0128,104.0,103.74,-0.0025,103.73,106.19,0.0237,106.0,106.33,0.0031,105.8,105.71,-0.0009,106.71,106.55,-0.0015,108.3,106.83,-0.0136
2026-03-31,300058.XSHE,蓝色光标,传媒I,14.34,14.8,0.0321,15.15,14.59,-0.037,14.4,13.86,-0.0375,13.97,13.37,-0.0429,13.58,13.59,0.0007,14.16,16.31,0.1518,16.4,16.66,0.0159,16.67,16.49,-0.0108,16.16,16.54,0.0235,16.93,17.27,0.0201,17.13,16.43,-0.0409
2026-03-31,300475.XSHE,香农芯创,电子I,133.34,125.63,-0.0578,132.82,128.08,-0.0357,129.01,125.5,-0.0272,128.0,121.98,-0.047,123.5,123.48,-0.0002,145.71,148.18,0.017,149.57,147.55,-0.0135,150.0,151.25,0.0083,148.51,152.0,0.0235,155.3,158.58,0.0211,160.0,153.94,-0.0379
2026-04-01,600875.XSHG,东方电气,电气设备I,36.79,38.28,0.0405,37.71,37.31,-0.0106,37.6,36.86,-0.0197,36.56,34.82,-0.0476,36.74,38.3,0.0425,37.9,38.31,0.0108,39.16,39.51,0.0089,38.96,39.72,0.0195,40.5,38.93,-0.0388,38.93,38.22,-0.0182,38.87,42.04,0.0816
2026-04-01,300383.XSHE,光环新网,通信I,18.0,17.65,-0.0194,17.36,16.28,-0.0622,16.94,16.88,-0.0035,16.89,16.38,-0.0302,17.19,17.8,0.0355,17.51,17.48,-0.0017,17.8,17.2,-0.0337,16.89,17.6,0.042,18.09,18.33,0.0133,18.42,17.85,-0.0309,18.03,18.78,0.0416
2026-04-01,002281.XSHE,光迅科技,通信I,86.6,86.98,0.0044,85.81,83.9,-0.0223,85.02,90.39,0.0632,92.0,92.36,0.0039,95.6,98.26,0.0278,96.13,108.09,0.1244,111.72,107.82,-0.0349,107.29,113.73,0.06,113.5,111.4,-0.0185,111.6,106.7,-0.0439,107.2,106.21,-0.0092
2026-04-01,600410.XSHG,华胜天成,计算机I,25.4,26.47,0.0421,25.9,25.14,-0.0293,25.4,25.15,-0.0098,25.16,25.6,0.0175,26.37,27.86,0.0565,27.01,27.35,0.0126,27.66,27.06,-0.0217,26.63,26.76,0.0049,27.2,27.32,0.0044,27.55,26.88,-0.0243,27.1,27.99,0.0328
2026-04-01,002015.XSHE,协鑫能科,公用事业I,16.31,17.25,0.0576,17.08,16.39,-0.0404,16.6,16.2,-0.0241,16.36,17.35,0.0605,17.52,17.91,0.0223,17.51,17.41,-0.0057,17.6,17.36,-0.0136,17.11,17.51,0.0234,17.6,17.65,0.0028,17.81,17.8,-0.0006,17.9,18.42,0.0291
2026-04-01,002342.XSHE,巨力索具,机械设备I,15.08,14.26,-0.0544,14.18,13.8,-0.0268,13.69,12.78,-0.0665,12.73,12.88,0.0118,13.1,14.17,0.0817,14.5,15.59,0.0752,16.0,15.5,-0.0312,15.56,16.34,0.0501,16.34,17.15,0.0496,17.03,18.29,0.074,18.01,18.51,0.0278
2026-04-01,600276.XSHG,恒瑞医药,医药生物I,56.03,57.73,0.0303,57.74,57.37,-0.0064,56.98,56.38,-0.0105,56.51,56.12,-0.0069,57.01,57.45,0.0077,56.92,56.96,0.0007,57.5,57.06,-0.0077,56.6,55.2,-0.0247,55.35,56.18,0.015,57.94,57.73,-0.0036,57.98,57.47,-0.0088
2026-04-01,600105.XSHG,永鼎股份,通信I,28.5,30.51,0.0705,30.3,30.29,-0.0003,31.03,30.98,-0.0016,30.98,30.21,-0.0249,31.59,33.23,0.0519,33.95,34.64,0.0203,34.65,38.1,0.0996,37.87,38.7,0.0219,38.1,37.18,-0.0241,37.26,37.54,0.0075,37.5,39.47,0.0525
2026-04-01,603993.XSHG,洛阳钼业,有色金属I,17.9,18.24,0.019,18.12,17.71,-0.0226,17.71,17.52,-0.0107,17.56,17.6,0.0023,18.49,19.14,0.0352,18.7,19.12,0.0225,19.39,18.96,-0.0222,18.68,18.86,0.0096,19.45,19.56,0.0057,20.0,19.97,-0.0015,19.98,20.29,0.0155
2026-04-01,688041.XSHG,海光信息,电子I,217.1,220.31,0.0148,219.0,213.0,-0.0274,214.07,213.77,-0.0014,214.0,217.54,0.0165,226.1,228.5,0.0106,225.0,227.0,0.0089,230.49,231.82,0.0058,240.0,245.25,0.0219,251.01,248.78,-0.0089,251.89,252.0,0.0004,252.5,253.0,0.002
2026-04-01,002361.XSHE,神剑股份,化工I,17.0,17.0,0.0,17.1,17.29,0.0111,17.12,15.74,-0.0806,15.85,15.25,-0.0379,15.41,16.78,0.0889,16.78,16.41,-0.0221,16.41,16.49,0.0049,16.48,16.7,0.0133,16.55,16.85,0.0181,16.85,18.54,0.1003,18.5,19.26,0.0411
2026-04-01,300017.XSHE,网宿科技,计算机I,17.61,17.73,0.0068,17.46,16.55,-0.0521,16.88,16.55,-0.0195,16.49,16.05,-0.0267,16.91,18.42,0.0893,17.7,17.95,0.0141,18.25,17.77,-0.0263,17.44,18.16,0.0413,19.1,18.67,-0.0225,18.55,18.26,-0.0156,18.49,19.14,0.0352
2026-04-01,688521.XSHG,芯原股份,电子I,213.0,223.0,0.0469,219.92,219.0,-0.0042,224.0,224.8,0.0036,230.4,230.55,0.0007,243.0,240.72,-0.0094,235.0,238.24,0.0138,245.0,248.0,0.0122,246.1,239.17,-0.0282,243.71,245.5,0.0073,245.0,254.24,0.0377,252.0,244.7,-0.029
2026-04-01,002565.XSHE,顺灏股份,轻工制造I,17.0,16.7,-0.0176,16.65,16.2,-0.027,16.35,15.2,-0.0703,15.67,16.02,0.0223,16.39,17.19,0.0488,17.05,17.23,0.0106,17.5,16.66,-0.048,16.42,16.42,0.0,16.52,17.3,0.0472,17.32,17.7,0.0219,17.67,17.75,0.0045
2026-04-02,600759.XSHG,ST洲际,石油石化I,5.7,5.89,0.0333,5.9,5.71,-0.0322,5.57,5.77,0.0359,5.23,5.3,0.0134,5.42,5.45,0.0055,5.32,5.39,0.0132,5.6,5.75,0.0268,5.52,5.59,0.0127,5.43,5.31,-0.0221,5.25,5.27,0.0038,5.28,5.17,-0.0208
2026-04-02,601600.XSHG,中国铝业,有色金属I,11.75,11.68,-0.006,11.6,11.21,-0.0336,11.3,11.39,0.008,11.76,12.23,0.04,12.15,12.77,0.051,12.69,12.35,-0.0268,12.21,12.16,-0.0041,12.5,12.46,-0.0032,12.53,12.3,-0.0184,12.54,12.8,0.0207,12.7,12.69,-0.0008
2026-04-02,002471.XSHE,中超控股,电气设备I,8.76,9.36,0.0685,9.14,8.42,-0.0788,8.18,8.75,0.0697,8.8,9.01,0.0239,9.02,9.05,0.0033,9.0,8.81,-0.0211,8.6,8.7,0.0116,8.76,8.78,0.0023,8.77,9.09,0.0365,8.92,9.24,0.0359,9.35,9.14,-0.0225
2026-04-02,002432.XSHE,九安医疗,医药生物I,82.5,81.15,-0.0164,80.0,81.13,0.0141,82.1,82.86,0.0093,84.43,87.59,0.0374,86.74,88.01,0.0146,89.18,92.75,0.04,91.0,85.93,-0.0557,84.57,77.8,-0.0801,77.91,75.58,-0.0299,75.01,75.28,0.0036,74.2,75.35,0.0155
2026-04-02,688313.XSHG,仕佳光子,通信I,88.0,92.8,0.0545,95.9,96.4,0.0052,94.5,91.49,-0.0319,95.15,98.81,0.0385,96.84,106.98,0.1047,109.01,106.0,-0.0276,105.0,116.8,0.1124,116.2,120.69,0.0386,117.99,114.59,-0.0288,113.81,114.89,0.0095,118.0,125.79,0.066
2026-04-02,300620.XSHE,光库科技,通信I,189.85,199.92,0.053,204.85,222.79,0.0876,222.08,219.14,-0.0132,230.83,221.85,-0.0389,217.87,230.94,0.06,230.94,232.7,0.0076,226.51,226.58,0.0003,227.83,230.43,0.0114,228.36,227.28,-0.0047,224.73,230.89,0.0274,237.98,251.64,0.0574
2026-04-02,601288.XSHG,农业银行,银行I,6.59,6.79,0.0303,6.8,6.71,-0.0132,6.7,6.56,-0.0209,6.49,6.5,0.0015,6.5,6.47,-0.0046,6.44,6.46,0.0031,6.47,6.51,0.0062,6.47,6.63,0.0247,6.61,6.82,0.0318,6.8,6.87,0.0103,6.87,6.92,0.0073
2026-04-02,002821.XSHE,凯莱英,医药生物I,124.04,126.65,0.021,125.01,122.06,-0.0236,122.5,119.56,-0.024,121.0,118.72,-0.0188,118.72,121.25,0.0213,120.13,121.27,0.0095,121.42,120.96,-0.0038,122.0,121.33,-0.0055,122.4,117.85,-0.0372,117.24,117.41,0.0015,117.22,114.41,-0.024
2026-04-02,603778.XSHG,国晟科技,建筑装饰I,27.99,29.16,0.0418,29.15,28.68,-0.0161,28.68,31.55,0.1001,31.53,32.03,0.0159,32.0,32.84,0.0263,33.0,31.24,-0.0533,31.5,33.1,0.0508,29.79,29.79,0.0,26.81,26.81,0.0,24.13,26.4,0.0941,24.8,24.25,-0.0222
2026-04-02,600666.XSHG,奥瑞德,电子I,6.27,6.17,-0.0159,6.21,5.88,-0.0531,5.7,5.91,0.0368,6.18,6.5,0.0518,7.15,6.56,-0.0825,6.56,6.3,-0.0396,6.01,6.42,0.0682,6.61,6.48,-0.0197,6.31,6.23,-0.0127,6.25,6.85,0.096,6.85,7.09,0.035
2026-04-02,601872.XSHG,招商轮船,交通运输I,18.15,19.47,0.0727,20.05,20.39,0.017,20.76,20.26,-0.0241,19.19,20.16,0.0505,20.33,19.75,-0.0285,19.6,19.08,-0.0265,18.7,18.22,-0.0257,18.2,18.53,0.0181,18.18,18.44,0.0143,18.57,18.08,-0.0264,17.99,18.55,0.0311
2026-04-02,002353.XSHE,杰瑞股份,机械设备I,103.44,108.0,0.0441,106.63,107.37,0.0069,107.31,101.66,-0.0527,107.88,111.83,0.0366,111.61,112.49,0.0079,113.0,117.46,0.0395,116.0,111.73,-0.0368,113.1,110.75,-0.0208,111.66,109.48,-0.0195,109.5,116.3,0.0621,115.13,121.18,0.0525
2026-04-02,000070.XSHE,特发信息,通信I,17.82,19.37,0.087,19.03,18.68,-0.0184,18.37,18.13,-0.0131,18.4,18.98,0.0315,18.67,20.88,0.1184,20.88,19.76,-0.0536,19.11,21.1,0.1041,21.25,20.28,-0.0456,19.99,18.88,-0.0555,18.61,20.77,0.1161,20.74,20.33,-0.0198
2026-04-02,600089.XSHG,特变电工,电气设备I,26.82,26.17,-0.0242,26.21,25.5,-0.0271,25.5,25.35,-0.0059,26.0,26.92,0.0354,26.6,26.73,0.0049,26.99,27.09,0.0037,26.74,26.92,0.0067,27.26,27.48,0.0081,27.75,28.22,0.0169,27.75,27.95,0.0072,27.8,27.32,-0.0173
2026-04-02,603538.XSHG,美诺华,医药生物I,38.51,42.32,0.0989,40.2,40.0,-0.005,40.8,39.31,-0.0365,43.24,43.24,0.0,46.5,45.5,-0.0215,47.46,49.59,0.0449,49.5,48.07,-0.0289,48.07,50.96,0.0601,50.91,55.5,0.0902,55.5,56.0,0.009,56.0,52.5,-0.0625
2026-04-02,600988.XSHG,赤峰黄金,有色金属I,45.0,45.0,0.0,44.93,45.25,0.0071,44.6,43.69,-0.0204,46.18,47.36,0.0256,45.5,45.85,0.0077,46.3,45.08,-0.0263,44.8,44.18,-0.0138,44.94,44.01,-0.0207,44.99,43.3,-0.0376,43.8,44.1,0.0068,43.36,43.42,0.0014
2026-04-03,002309.XSHE,中利集团,电气设备I,4.85,5.03,0.0371,5.03,5.23,0.0398,5.06,5.03,-0.0059,4.91,4.76,-0.0305,4.63,4.4,-0.0497,4.39,4.45,0.0137,4.41,4.24,-0.0385,4.16,4.03,-0.0312,4.08,4.09,0.0025,4.1,3.98,-0.0293,4.03,4.38,0.0868
2026-04-03,000617.XSHE,中油资本,非银金融I,10.91,10.7,-0.0192,10.72,11.53,0.0756,10.81,10.39,-0.0389,10.55,10.39,-0.0152,10.2,10.26,0.0059,10.28,10.08,-0.0195,9.93,9.82,-0.0111,9.68,9.87,0.0196,9.82,9.73,-0.0092,9.73,9.43,-0.0308,9.4,9.51,0.0117
2026-04-03,002428.XSHE,云南锗业,有色金属I,49.06,51.71,0.054,51.91,52.76,0.0164,54.0,54.25,0.0046,53.8,55.59,0.0333,58.29,56.79,-0.0257,57.11,55.13,-0.0347,56.0,58.88,0.0514,59.71,57.15,-0.0429,56.27,56.36,0.0016,60.53,62.0,0.0243,63.86,68.2,0.068
2026-04-03,300136.XSHE,信维通信,电子I,63.35,61.74,-0.0254,62.3,60.65,-0.0265,62.53,65.85,0.0531,64.27,63.92,-0.0054,63.97,63.96,-0.0002,63.14,63.51,0.0059,64.23,68.54,0.0671,68.93,68.47,-0.0067,67.98,69.77,0.0263,68.98,74.88,0.0855,71.64,77.76,0.0854
2026-04-03,002281.XSHE,光迅科技,通信I,85.02,90.39,0.0632,92.0,92.36,0.0039,95.6,98.26,0.0278,96.13,108.09,0.1244,111.72,107.82,-0.0349,107.29,113.73,0.06,113.5,111.4,-0.0185,111.6,106.7,-0.0439,107.2,106.21,-0.0092,110.99,116.83,0.0526,122.0,120.05,-0.016
2026-04-03,600010.XSHG,包钢股份,钢铁I,2.62,2.66,0.0153,2.66,2.79,0.0489,2.81,2.83,0.0071,2.8,2.87,0.025,2.92,2.83,-0.0308,2.95,2.98,0.0102,2.96,2.86,-0.0338,2.84,2.82,-0.007,2.82,2.88,0.0213,2.86,2.86,0.0,2.84,2.88,0.0141
2026-04-03,300342.XSHE,天银机电,家用电器I,55.78,56.45,0.012,56.24,59.83,0.0638,58.45,58.97,0.0089,58.66,53.31,-0.0912,54.58,55.39,0.0148,55.39,53.87,-0.0274,53.68,53.57,-0.002,53.73,54.19,0.0086,54.63,55.78,0.0211,55.01,57.09,0.0378,57.28,63.0,0.0999
2026-04-03,688205.XSHG,德科立,通信I,219.98,247.21,0.1238,245.04,234.28,-0.0439,248.0,248.0,0.0,245.0,243.0,-0.0082,248.4,236.3,-0.0487,231.04,233.5,0.0106,238.0,251.22,0.0555,248.0,242.02,-0.0241,238.0,240.81,0.0118,246.32,255.9,0.0389,252.36,247.01,-0.0212
2026-04-03,002222.XSHE,福晶科技,电子I,70.31,75.46,0.0732,75.47,79.51,0.0535,80.58,81.09,0.0063,78.18,81.69,0.0449,81.74,85.48,0.0458,84.59,86.4,0.0214,85.8,85.52,-0.0033,85.54,83.56,-0.0231,83.5,85.58,0.0249,86.85,90.68,0.0441,90.33,91.72,0.0154
2026-04-03,000938.XSHE,紫光股份,计算机I,24.43,25.62,0.0487,25.51,25.13,-0.0149,25.85,26.46,0.0236,26.16,27.02,0.0329,27.02,27.09,0.0026,26.93,28.24,0.0486,28.09,27.86,-0.0082,27.85,27.48,-0.0133,27.56,28.09,0.0192,27.93,27.7,-0.0082,27.95,28.41,0.0165
2026-04-03,300757.XSHE,罗博特科,机械设备I,408.0,434.0,0.0637,433.51,436.0,0.0057,450.0,475.28,0.0562,478.0,488.25,0.0214,497.52,494.0,-0.0071,485.3,495.17,0.0203,485.0,482.26,-0.0056,492.01,490.76,-0.0025,488.0,496.46,0.0173,504.82,524.0,0.038,524.0,523.46,-0.001
2026-04-03,688195.XSHG,腾景科技,电子I,299.85,338.93,0.1303,332.0,328.0,-0.012,347.88,339.0,-0.0255,331.05,331.1,0.0002,333.02,326.09,-0.0208,324.0,328.81,0.0148,328.81,333.28,0.0136,337.98,341.5,0.0104,338.09,342.26,0.0123,347.0,358.0,0.0317,355.49,353.62,-0.0053
2026-04-03,688521.XSHG,芯原股份,电子I,224.0,224.8,0.0036,230.4,230.55,0.0007,243.0,240.72,-0.0094,235.0,238.24,0.0138,245.0,248.0,0.0122,246.1,239.17,-0.0282,243.71,245.5,0.0073,245.0,254.24,0.0377,252.0,244.7,-0.029,237.0,241.08,0.0172,240.52,251.39,0.0452
2026-04-03,300456.XSHE,赛微电子,电子I,47.75,48.3,0.0115,49.27,50.91,0.0333,52.57,51.8,-0.0146,50.39,53.46,0.0609,53.36,52.21,-0.0216,51.03,52.57,0.0302,52.77,52.97,0.0038,53.07,51.99,-0.0204,51.67,52.12,0.0087,52.45,55.45,0.0572,55.53,54.98,-0.0099
2026-04-03,688048.XSHG,长光华芯,电子I,226.0,236.93,0.0484,233.45,228.5,-0.0212,245.0,238.68,-0.0258,230.23,230.05,-0.0008,229.0,239.39,0.0454,233.0,255.9,0.0983,260.76,289.0,0.1083,290.0,292.5,0.0086,298.16,298.0,-0.0005,307.0,328.01,0.0684,306.99,309.18,0.0071
2026-04-03,300548.XSHE,长芯博创,通信I,161.3,165.18,0.0241,169.05,181.1,0.0713,190.0,206.39,0.0863,200.11,231.86,0.1587,229.96,223.8,-0.0268,223.32,225.0,0.0075,229.0,231.37,0.0103,228.86,236.8,0.0347,236.67,241.26,0.0194,246.09,260.05,0.0567,253.5,256.38,0.0114
2026-04-07,600309.XSHG,万华化学,化工I,81.8,86.27,0.0546,85.0,86.44,0.0169,85.91,87.59,0.0196,87.86,89.07,0.0138,89.07,92.2,0.0351,92.04,90.68,-0.0148,89.99,89.08,-0.0101,89.0,90.1,0.0124,89.5,87.77,-0.0193,87.5,87.54,0.0005,87.47,87.49,0.0002
2026-04-07,600150.XSHG,中国船舶,国防军工I,30.55,31.98,0.0468,32.26,32.42,0.005,32.15,32.23,0.0025,32.3,32.65,0.0108,32.37,32.66,0.009,33.28,33.0,-0.0084,33.2,32.71,-0.0148,32.76,32.72,-0.0012,32.61,33.03,0.0129,33.12,35.28,0.0652,35.44,36.32,0.0248
2026-04-07,688981.XSHG,中芯国际,电子I,91.5,95.62,0.045,99.02,101.18,0.0218,99.4,99.72,0.0032,101.0,101.01,0.0001,99.85,100.64,0.0079,102.1,101.52,-0.0057,102.05,103.91,0.0182,103.5,104.18,0.0066,103.82,105.23,0.0136,105.93,107.96,0.0192,107.33,107.46,0.0012
2026-04-07,600602.XSHG,云赛智联,计算机I,24.39,24.05,-0.0139,24.83,25.05,0.0089,24.33,24.38,0.0021,25.1,24.08,-0.0406,23.91,24.4,0.0205,24.88,24.47,-0.0165,24.46,23.9,-0.0229,23.93,24.63,0.0293,24.26,24.08,-0.0074,24.16,23.72,-0.0182,23.76,23.02,-0.0311
2026-04-07,600111.XSHG,北方稀土,有色金属I,47.62,49.89,0.0477,50.81,51.7,0.0175,51.0,51.8,0.0157,52.79,51.75,-0.0197,53.05,52.34,-0.0134,52.34,50.54,-0.0344,50.57,49.4,-0.0231,49.59,49.39,-0.004,49.0,49.22,0.0045,49.3,50.89,0.0323,50.99,50.6,-0.0076
2026-04-07,002015.XSHE,协鑫能科,公用事业I,16.36,17.35,0.0605,17.52,17.91,0.0223,17.51,17.41,-0.0057,17.6,17.36,-0.0136,17.11,17.51,0.0234,17.6,17.65,0.0028,17.81,17.8,-0.0006,17.9,18.42,0.0291,18.42,18.53,0.006,18.54,19.16,0.0334,19.28,18.91,-0.0192
2026-04-07,600989.XSHG,宝丰能源,化工I,28.66,30.33,0.0583,27.85,28.18,0.0118,28.6,29.22,0.0217,28.86,29.47,0.0211,29.9,29.75,-0.005,29.09,29.09,0.0,28.53,28.03,-0.0175,27.79,27.77,-0.0007,27.9,27.36,-0.0194,27.21,26.98,-0.0085,26.97,27.27,0.0111
2026-04-07,000977.XSHE,浪潮信息,计算机I,57.34,59.44,0.0366,60.63,62.65,0.0333,61.47,65.03,0.0579,65.73,67.46,0.0263,65.96,68.3,0.0355,68.96,67.95,-0.0146,67.93,68.84,0.0134,68.38,68.24,-0.002,68.94,68.19,-0.0109,69.41,73.08,0.0529,70.97,71.33,0.0051
2026-04-07,688041.XSHG,海光信息,电子I,214.0,217.54,0.0165,226.1,228.5,0.0106,225.0,227.0,0.0089,230.49,231.82,0.0058,240.0,245.25,0.0219,251.01,248.78,-0.0089,251.89,252.0,0.0004,252.5,253.0,0.002,258.0,260.0,0.0078,262.0,261.78,-0.0008,260.0,252.55,-0.0287
2026-04-07,002792.XSHE,通宇通讯,通信I,44.58,47.53,0.0662,46.67,49.07,0.0514,47.5,47.37,-0.0027,47.6,45.53,-0.0435,45.06,45.21,0.0033,45.55,48.02,0.0542,47.55,47.14,-0.0086,47.49,49.38,0.0398,48.52,51.02,0.0515,50.36,52.88,0.05,52.33,51.18,-0.022
2026-04-07,002565.XSHE,顺灏股份,轻工制造I,15.67,16.02,0.0223,16.39,17.19,0.0488,17.05,17.23,0.0106,17.5,16.66,-0.048,16.42,16.42,0.0,16.52,17.3,0.0472,17.32,17.7,0.0219,17.67,17.75,0.0045,17.86,18.92,0.0594,18.95,20.29,0.0707,22.32,22.32,0.0
2026-04-08,300059.XSHE,东方财富,非银金融I,18.81,19.39,0.0308,19.05,18.86,-0.01,19.12,19.66,0.0282,19.42,19.91,0.0252,20.09,20.05,-0.002,20.19,19.75,-0.0218,19.84,19.96,0.006,19.85,19.94,0.0045,19.95,20.05,0.005,20.04,19.94,-0.005,19.86,20.18,0.0161
2026-04-08,601318.XSHG,中国平安,非银金融I,58.0,59.45,0.025,59.0,58.74,-0.0044,59.0,58.82,-0.0031,58.2,57.75,-0.0077,58.23,58.97,0.0127,59.4,58.7,-0.0118,58.71,58.52,-0.0032,58.4,57.92,-0.0082,57.87,58.54,0.0116,58.54,58.03,-0.0087,58.03,58.03,0.0
2026-04-08,601600.XSHG,中国铝业,有色金属I,11.76,12.23,0.04,12.15,12.77,0.051,12.69,12.35,-0.0268,12.21,12.16,-0.0041,12.5,12.46,-0.0032,12.53,12.3,-0.0184,12.54,12.8,0.0207,12.7,12.69,-0.0008,12.59,12.31,-0.0222,12.24,12.15,-0.0074,12.01,12.08,0.0058
2026-04-08,688012.XSHG,中微公司,电子I,305.0,317.69,0.0416,314.03,321.3,0.0232,326.3,324.0,-0.007,322.0,316.58,-0.0168,321.58,324.5,0.0091,327.95,320.36,-0.0231,323.1,318.5,-0.0142,316.5,314.0,-0.0079,309.58,313.54,0.0128,314.85,308.88,-0.019,308.88,319.99,0.036
2026-04-08,300136.XSHE,信维通信,电子I,62.53,65.85,0.0531,64.27,63.92,-0.0054,63.97,63.96,-0.0002,63.14,63.51,0.0059,64.23,68.54,0.0671,68.93,68.47,-0.0067,67.98,69.77,0.0263,68.98,74.88,0.0855,71.64,77.76,0.0854,77.36,77.0,-0.0047,77.06,79.48,0.0314
2026-04-08,002371.XSHE,北方华创,电子I,437.0,463.98,0.0617,461.0,472.84,0.0257,475.0,476.89,0.004,475.9,472.5,-0.0071,478.0,481.6,0.0075,483.06,475.0,-0.0167,475.0,473.56,-0.003,470.0,469.91,-0.0002,447.0,471.23,0.0542,471.96,450.36,-0.0458,449.0,477.95,0.0645
2026-04-08,600410.XSHG,华胜天成,计算机I,26.37,27.86,0.0565,27.01,27.35,0.0126,27.66,27.06,-0.0217,26.63,26.76,0.0049,27.2,27.32,0.0044,27.55,26.88,-0.0243,27.1,27.99,0.0328,27.78,28.94,0.0418,29.4,28.99,-0.0139,28.58,27.9,-0.0238,27.93,28.73,0.0286
2026-04-08,601872.XSHG,招商轮船,交通运输I,19.19,20.16,0.0505,20.33,19.75,-0.0285,19.6,19.08,-0.0265,18.7,18.22,-0.0257,18.2,18.53,0.0181,18.18,18.44,0.0143,18.57,18.08,-0.0264,17.99,18.55,0.0311,18.33,19.08,0.0409,19.09,19.09,0.0,18.88,17.96,-0.0487
2026-04-08,301308.XSHE,江波龙,电子I,318.11,323.92,0.0183,316.75,325.5,0.0276,333.0,341.3,0.0249,340.16,354.5,0.0422,357.91,381.51,0.0659,387.0,371.57,-0.0399,356.0,372.06,0.0451,366.0,370.52,0.0123,369.0,375.21,0.0168,378.0,375.96,-0.0054,378.22,382.74,0.012
2026-04-08,603993.XSHG,洛阳钼业,有色金属I,18.49,19.14,0.0352,18.7,19.12,0.0225,19.39,18.96,-0.0222,18.68,18.86,0.0096,19.45,19.56,0.0057,20.0,19.97,-0.0015,19.98,20.29,0.0155,20.02,20.23,0.0105,20.18,20.24,0.003,20.15,20.08,-0.0035,19.94,20.09,0.0075
2026-04-08,300442.XSHE,润泽科技,通信I,83.1,86.91,0.0458,85.5,87.29,0.0209,88.0,87.04,-0.0109,85.3,89.22,0.046,92.0,91.14,-0.0093,92.0,90.26,-0.0189,90.26,95.78,0.0612,94.0,94.29,0.0031,94.5,95.2,0.0074,93.94,90.05,-0.0414,89.98,93.5,0.0391
2026-04-08,688008.XSHG,澜起科技,电子I,133.67,139.21,0.0414,137.52,139.17,0.012,143.0,143.53,0.0037,142.4,152.3,0.0695,157.5,153.36,-0.0263,156.0,147.18,-0.0565,147.48,151.0,0.0239,150.52,150.78,0.0017,153.2,154.66,0.0095,154.69,158.4,0.024,158.41,163.35,0.0312
2026-04-08,300017.XSHE,网宿科技,计算机I,16.91,18.42,0.0893,17.7,17.95,0.0141,18.25,17.77,-0.0263,17.44,18.16,0.0413,19.1,18.67,-0.0225,18.55,18.26,-0.0156,18.49,19.14,0.0352,18.68,18.9,0.0118,18.8,18.66,-0.0074,18.47,17.98,-0.0265,18.3,19.13,0.0454
2026-04-08,300058.XSHE,蓝色光标,传媒I,14.16,16.31,0.1518,16.4,16.66,0.0159,16.67,16.49,-0.0108,16.16,16.54,0.0235,16.93,17.27,0.0201,17.13,16.43,-0.0409,16.85,17.2,0.0208,16.96,18.0,0.0613,17.93,19.53,0.0892,19.12,18.79,-0.0173,18.7,19.24,0.0289
2026-04-08,600519.XSHG,贵州茅台,食品饮料I,1460.0,1465.02,0.0034,1465.02,1460.49,-0.0031,1459.14,1453.96,-0.0036,1444.0,1443.31,-0.0005,1442.6,1446.9,0.003,1444.98,1467.5,0.0156,1467.45,1462.84,-0.0031,1400.0,1407.24,0.0052,1403.0,1410.89,0.0056,1411.0,1412.01,0.0007,1415.0,1409.5,-0.0039
2026-04-08,300475.XSHE,香农芯创,电子I,145.71,148.18,0.017,149.57,147.55,-0.0135,150.0,151.25,0.0083,148.51,152.0,0.0235,155.3,158.58,0.0211,160.0,153.94,-0.0379,152.41,156.8,0.0288,156.0,159.12,0.02,159.5,164.0,0.0282,162.07,160.82,-0.0077,159.8,162.12,0.0145
